Date,Estimate,Status,Success,Name,Address,Zip-code,City,Country
1987-09-23 09:34:21,0.1054610723162431,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-01-27 23:58:09,0.6403801926260935,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-11-13 00:41:20,0.3493056152250831,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-05-01 19:48:13,0.0272628260651152,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-06-04 23:33:23,0.0289376352274252,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-03-29 06:25:35,0.4981003757041663,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-11-13 05:01:17,0.3541095966178471,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-08-31 19:37:33,0.8309053552332286,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-06-30 11:11:21,0.7863227461582758,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-12-04 15:38:10,0.5663175015592062,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-01-28 12:03:17,0.711194170538843,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-05-06 22:09:41,0.9693484973164528,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-04-20 07:32:28,0.2893561632454269,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-05-03 10:46:34,0.4944113299047057,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-05-13 02:13:39,0.5520798879356057,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-04-16 00:37:32,0.8441266146040178,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-07-10 19:03:53,0.1614181099392585,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-17 12:04:25,0.8079242673883751,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-08-22 13:56:59,0.940261057516407,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-04-05 18:32:14,0.7533952573423888,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-04-20 09:11:17,0.8474243757570947,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-02-22 01:08:51,0.8924772708691643,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-08-07 03:18:29,0.2326442863736063,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-12-07 12:55:30,0.9377620568621644,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-06-20 14:51:06,0.3583591197170829,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-12-25 01:15:43,0.6944922936767629,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-01-31 22:46:11,0.59123071991553,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-05-07 17:51:38,0.4222679331472406,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-11-10 12:15:30,0.5908199406179816,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-07-22 22:46:27,0.746953365940256,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-08-20 14:47:04,0.992437368442728,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-02-27 19:09:24,0.0926446990073833,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-10-04 00:26:54,0.7801105997866198,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-02-26 12:20:09,0.8530218047407907,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-01-04 05:11:08,0.6135333666590548,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-03-28 21:08:18,0.6249192821105806,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-02-14 10:23:29,0.6987703480366381,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-11-22 11:03:10,0.3213606814978441,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-08-23 20:08:59,0.2823048183378649,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-08-27 08:34:12,0.4192969691232858,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-11-16 21:28:35,0.834787594356085,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-06-10 21:32:54,0.9901910369750172,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-10-21 21:05:56,0.8669200836920036,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-07-02 19:10:40,0.2243084806602348,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-08 03:11:34,0.922179045012792,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-03-16 11:40:47,0.4354990700193841,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-07-18 01:02:37,0.9007394258353384,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-11-22 23:56:07,0.1764293527377305,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-12-28 04:33:25,0.3474790645464959,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-12-04 22:35:18,0.5816343337539887,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-07-05 10:26:54,0.0351993006276379,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-01-06 23:18:22,0.7324471070066011,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-01-02 22:44:47,0.5401196095681078,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-01-10 02:58:37,0.6421995918361376,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-09-26 22:51:47,0.5197688198595873,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-12-20 12:07:51,0.3974895506750631,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-07-07 05:25:58,0.5913787549902478,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-07-13 15:42:50,0.3743907836819695,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-04-06 15:03:39,0.5127594702600494,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-09-19 13:23:12,0.398381198221661,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-06-17 18:04:44,0.2451381055978957,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-05-30 20:28:39,0.959089568343606,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-07-08 01:15:14,0.1978831552111697,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-04-06 18:07:14,0.2136376595789961,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-08-08 03:07:39,0.151136473858316,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-06-01 12:23:07,0.3529953404114162,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-02-14 19:11:19,0.5367496471140024,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-04-01 05:51:25,0.6094027118613422,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-06-26 10:00:53,0.3226766331517515,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-12-21 20:17:15,0.6469480550165935,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-06-09 10:28:43,0.0876162652779336,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-08-10 09:13:50,0.1800907808203024,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-05-12 01:44:43,0.6253160927567494,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-05-30 08:51:07,0.9333291124316474,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-01-18 22:42:08,0.8872114836676391,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-03-17 19:42:16,0.025941579004781,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-01-09 11:04:36,0.220378820895129,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-04-14 02:02:30,0.7296546703625637,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-04-24 05:46:47,0.0409904939349493,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-12-30 10:27:39,0.9328470739572252,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-05-14 01:18:31,0.6149416942604341,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-03-02 13:36:10,0.4748814065123992,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-03-30 21:41:17,0.4543358937255959,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-08-18 03:22:57,0.2349997575360642,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-07-29 19:04:31,0.3527312046540363,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-06-02 15:57:31,0.5995955378818801,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-02-23 18:06:03,0.7483299817650085,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-03-08 06:53:42,0.3430130570871674,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-12-02 05:56:06,0.8007301810728908,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-09-26 07:15:05,0.4889119416391287,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-08-03 09:27:37,0.9363781677913188,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-06-19 04:33:44,0.9638096443913678,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-11-20 17:58:37,0.4874173774782444,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-03-16 07:18:52,0.1253653667241884,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-11-28 08:35:14,0.558371667732832,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-08-23 11:42:51,0.105794548576945,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-10-11 15:43:19,0.9050212815046152,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-03-06 13:01:54,0.1495881426035278,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-04-18 21:16:14,0.2693216910264142,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-02-02 04:37:50,0.2170382135620298,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-07-16 14:02:23,0.9921261427760332,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-08-04 09:18:38,0.4455431149400937,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-06-18 00:50:24,0.1488051050070534,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-11-10 19:34:43,0.3149284177072394,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-10 02:10:06,0.010591197189966,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-12-29 18:07:07,0.988680847153342,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-10-06 17:55:46,0.1673096374934463,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-12-16 06:21:43,0.231765095004846,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-01-29 08:05:12,0.7752372897094968,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-07-15 04:20:56,0.8480290005623778,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-08-17 06:18:37,0.7038236711807151,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-12-03 03:05:17,0.5244015053256267,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-01 09:18:11,0.0833321268038729,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-08-30 02:24:10,0.8414904738067669,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-12-21 04:17:52,0.3815693241230412,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-06-26 05:56:47,0.2737882162625755,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-04-20 01:54:25,0.8505791557464869,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-07-03 10:49:11,0.7832838480126232,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-07-22 09:01:55,0.0929562915222245,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-03-13 01:20:26,0.5810405283815534,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-01-21 06:49:50,0.7897636959940185,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-10 13:45:13,0.421066827134533,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-02-13 00:06:56,0.2693885167070057,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-19 08:46:04,0.3091238004916034,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-07-02 09:39:13,0.6972166399650529,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-01-06 06:04:19,0.7357577229550003,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-05-22 00:35:20,0.4519494863924297,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-07-21 03:54:07,0.2854075408573661,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-06-03 11:54:19,0.6819285246463879,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-08-04 14:37:45,0.4729965203378979,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-05-17 15:33:02,0.3263982710303504,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-02-19 16:47:31,0.8754140409264429,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-05-16 23:03:05,0.7981271150909355,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-03-17 04:28:54,0.3311948641446754,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-01-07 20:09:59,0.2972187022042756,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-09-08 11:14:53,0.5632121904660204,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-04-30 20:25:08,0.2088707990147874,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-01-07 22:40:01,0.3510595033399695,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-04-09 20:20:23,0.7969451154372511,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-02-09 17:06:08,0.4375479924418266,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-11-04 19:55:17,0.4282503124366196,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-10-23 18:43:04,0.4468705866455881,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-09-17 13:51:05,0.0699426939136522,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-09-15 02:45:44,0.9095190895537264,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-08-08 02:33:18,0.9020001155891968,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-01-01 11:53:19,0.2794676936906736,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-03-02 11:01:08,0.6692177723244436,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-03-21 07:59:01,0.9517207378691996,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-09-04 13:13:33,0.019557353800335,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-01-20 05:46:16,0.1399122830365564,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-12-31 01:23:32,0.2606435165434249,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-09-05 05:50:36,0.109994695323381,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-08-15 18:43:07,0.7944780111753093,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-10-20 20:33:22,0.5441315647003515,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-12-27 21:44:16,0.8983913954579655,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-07-22 02:44:25,0.4948192883475467,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-10-07 06:27:58,0.7812902672980652,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-01-16 15:20:44,0.869302597096082,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-07-26 14:18:34,0.8052968185489932,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-11-01 05:17:09,0.3496875460020874,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-06-08 03:11:57,0.8253843186676805,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-04-12 09:26:59,0.3395879234984912,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-07-14 11:00:54,0.6691587317508072,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-06-23 08:43:47,0.7227759273749865,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-08-25 05:08:47,0.3301010085092911,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1986-12-15 08:56:13,0.8921553233907716,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-09-11 05:06:12,0.2591511709796863,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-05-15 00:02:41,0.8312256678046345,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-02-18 20:09:57,0.50788417251426,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-07-04 22:48:17,0.6660975692016607,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1991-01-16 11:39:40,0.5120921877623771,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1992-12-29 23:27:31,0.3600579141194805,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1989-06-10 14:11:49,0.0702189416958986,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1988-04-14 20:39:59,0.8653744509061819,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1987-11-13 00:39:34,0.4245679987477977,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
1990-04-23 09:57:00,0.968922762573484,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
